Name,Accelerator,Align Corners,Batch Size,Cache,Callbacks,Coordinate Mapping,Dataset Dir,Device,Enable Progress Bar,Filter Extent,Hidden Units,Input Layer Out Channels,Intermediate Activation Fn,Interpolation,Kernel Size,Learning Rate,Limit Train Batches,Limit Train Batches,Limit Val Batches,Limit Val Batches,Logger,Max Epochs,Mode,Module Class,Monitor,Normalize,Num Epochs,Num Hidden Layers,Num Samples,Out Units,Radius Search Ignore Query Points,Save Top K,Shuffle,Split,Train Dataloaders,Use Dense Layer For Centers,Val Dataloaders,Window Function,Number Of Params,Number Of Trainable Params,Timestamp,Time This Iter S,Done,Training Iteration,Trial Id,Date,Time Total S,Pid,Hostname,Node Ip,Config,Time Since Restore,Iterations Since Restore,Report On,Train Loss,Train Loss Step,Val Loss,Val Loss Epoch,Train Loss Epoch,Epoch,Step,Should Checkpoint
00010_10,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_radial,datasets/data/dam_break_preprocessed/train,cuda,False,0.11268312361838667,16,8,GeLU,linear,1,0.0032406254189867824,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,2,100,1,True,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,None,1506,1506,2023-07-31 15:53:03,0.7520925998687741,True,5,e1526_00010,2023-07-31_17-53-03,58.532554388046265,2901,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.0032406254189860004, 'batch_size': 2, 'kernel_size': 1, 'num_hidden_layers': 2, 'input_layer_out_channels': 8, 'hidden_units': 16, 'intermediate_activation_fn': 'GeLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'ball_to_cube_radial', 'filter_extent': 0.112683123618386, 'radius_search_ignore_query_points': True, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624098be0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f762409af80>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f762409a320>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f762646a800>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",58.532554388046265,5,train_epoch_end,0.922640085220336,0.9325612783432,0.8840696215629571,0.8840696215629571,0.922640085220336,0.0,330.0,True
00017_17,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.1848055971609271,48,8,GeLU,nearest_neighbor,3,0.0006486882285631236,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,3,100,1,True,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,None,164706,164706,2023-07-31 15:57:51,0.7287855148315431,True,5,e1526_00017,2023-07-31_17-57-51,83.86214327812195,4199,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.000648688228563, 'batch_size': 2, 'kernel_size': 3, 'num_hidden_layers': 3, 'input_layer_out_channels': 8, 'hidden_units': 48, 'intermediate_activation_fn': 'GeLU', 'interpolation': 'nearest_neighbor', 'window_function': 'None', 'coordinate_mapping': 'identity', 'filter_extent': 0.184805597160927, 'radius_search_ignore_query_points': True, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f739f9b00a0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f739f9b04f0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f739f9b31c0>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f741c106020>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",83.86214327812195,5,train_epoch_end,0.9708485007286071,0.8367205262184141,0.8878091573715211,0.8878091573715211,0.9708485007286071,0.0,330.0,True
00039_39,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.11235553705381253,128,64,Tanh,linear,8,0.00022740964788558766,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,2,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,poly6,21341314,21341314,2023-07-31 16:42:37,1.98772120475769,True,5,e1526_00039,2023-07-31_18-42-38,597.007800579071,8455,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.00022740964788500002, 'batch_size': 2, 'kernel_size': 8, 'num_hidden_layers': 2, 'input_layer_out_channels': 64, 'hidden_units': 128, 'intermediate_activation_fn': 'Tanh', 'interpolation': 'linear', 'window_function': 'poly6', 'coordinate_mapping': 'identity', 'filter_extent': 0.112355537053812, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f76242146d0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f7624215ea0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f7624216fb0>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f73c41f0160>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",597.007800579071,5,train_epoch_end,0.920243024826049,0.9041024446487421,0.888282418251037,0.888282418251037,0.920243024826049,0.0,330.0,True
00046_46,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.17423976055137308,48,8,GeLU,nearest_neighbor,3,0.008085355387045197,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,0,100,1,True,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,None,2466,2466,2023-07-31 16:50:49,1.290226936340332,True,5,e1526_00046,2023-07-31_18-50-49,56.55257773399353,10732,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.008085355387045001, 'batch_size': 2, 'kernel_size': 3, 'num_hidden_layers': 0, 'input_layer_out_channels': 8, 'hidden_units': 48, 'intermediate_activation_fn': 'GeLU', 'interpolation': 'nearest_neighbor', 'window_function': 'None', 'coordinate_mapping': 'identity', 'filter_extent': 0.17423976055137302, 'radius_search_ignore_query_points': True, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f73c69c1bd0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f73c69c2620>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f739dd714b0>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f73928a4a30>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",56.55257773399353,5,train_epoch_end,0.92426323890686,0.8818095326423641,0.8897258043289181,0.8897258043289181,0.92426323890686,0.0,330.0,True
00065_65,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_volume_preserving,datasets/data/dam_break_preprocessed/train,cuda,False,0.16147979717135794,32,32,ReLU,linear,2,0.00026214773053730286,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,1,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,None,30306,30306,2023-07-31 17:10:09,2.005976915359497,True,5,e1526_00065,2023-07-31_19-10-09,63.180394411087036,14812,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.00026214773053700004, 'batch_size': 2, 'kernel_size': 2, 'num_hidden_layers': 1, 'input_layer_out_channels': 32, 'hidden_units': 32, 'intermediate_activation_fn': 'ReLU', 'interpolation': 'linear', 'window_function': 'None', 'coordinate_mapping': 'ball_to_cube_volume_preserving', 'filter_extent': 0.16147979717135702, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f739054abc0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f739054af80>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f73905498d0>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f741c104fd0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",63.180394411087036,5,train_epoch_end,0.9269183278083801,0.8680868744850151,0.8968065381050111,0.8968065381050111,0.9269183278083801,0.0,330.0,True
00005_5,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_volume_preserving,datasets/data/dam_break_preprocessed/train,cuda,False,0.07780467978497564,16,64,Tanh,linear,3,0.0003562058156197924,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,4,100,1,True,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,gaussian,122434,122434,2023-07-31 15:49:21,0.497760534286499,True,5,e1526_00005,2023-07-31_17-49-21,175.7575523853302,2031,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.00035620581561900003, 'batch_size': 2, 'kernel_size': 3, 'num_hidden_layers': 4, 'input_layer_out_channels': 64, 'hidden_units': 16, 'intermediate_activation_fn': 'Tanh', 'interpolation': 'linear', 'window_function': 'gaussian', 'coordinate_mapping': 'ball_to_cube_volume_preserving', 'filter_extent': 0.077804679784975, 'radius_search_ignore_query_points': True, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624234af0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f7624234880>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f76242340d0>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f7624235db0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",175.7575523853302,5,train_epoch_end,0.932255625724792,0.883535504341125,0.8971293568611141,0.8971293568611141,0.932255625724792,0.0,330.0,True
00095_95,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_radial,datasets/data/dam_break_preprocessed/train,cuda,False,0.09292625232480031,16,16,Tanh,nearest_neighbor,1,0.003420227357467034,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,4,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,True,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,gaussian,3490,3490,2023-07-31 19:05:43,11.201142311096191,True,5,e1526_00095,2023-07-31_21-05-43,219.40348505973816,23408,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.003420227357467, 'batch_size': 2, 'kernel_size': 1, 'num_hidden_layers': 4, 'input_layer_out_channels': 16, 'hidden_units': 16, 'intermediate_activation_fn': 'Tanh', 'interpolation': 'nearest_neighbor', 'window_function': 'gaussian', 'coordinate_mapping': 'ball_to_cube_radial', 'filter_extent': 0.09292625232480001, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7380fb4d30>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f7380fb5c00>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f7380fb6230>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f7389244df0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",219.40348505973816,5,train_epoch_end,0.9409434199333191,0.93897521495819,0.900936543941497,0.900936543941497,0.9409434199333191,0.0,330.0,True
00078_78,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_volume_preserving,datasets/data/dam_break_preprocessed/train,cuda,False,0.18400112918980452,64,8,GeLU,nearest_neighbor,8,0.000336027069324639,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,0,100,1,True,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,None,45146,45146,2023-07-31 17:42:49,1.927445888519287,True,5,e1526_00078,2023-07-31_19-42-49,58.61034893989563,18117,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.000336027069324, 'batch_size': 2, 'kernel_size': 8, 'num_hidden_layers': 0, 'input_layer_out_channels': 8, 'hidden_units': 64, 'intermediate_activation_fn': 'GeLU', 'interpolation': 'nearest_neighbor', 'window_function': 'None', 'coordinate_mapping': 'ball_to_cube_volume_preserving', 'filter_extent': 0.18400112918980402, 'radius_search_ignore_query_points': True, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f738794c370>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f738794c550>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f738794cc70>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f739394ded0>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",58.61034893989563,5,train_epoch_end,0.9418646693229671,0.8572728633880611,0.903449416160583,0.903449416160583,0.9418646693229671,0.0,330.0,True
00036_36,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],identity,datasets/data/dam_break_preprocessed/train,cuda,False,0.13308450672684585,48,8,Tanh,linear,3,0.0001734233913841021,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,2,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,gaussian,100098,100098,2023-07-31 16:31:22,1.086411237716674,True,5,e1526_00036,2023-07-31_18-31-23,58.2466504573822,7917,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.00017342339138400002, 'batch_size': 2, 'kernel_size': 3, 'num_hidden_layers': 2, 'input_layer_out_channels': 8, 'hidden_units': 48, 'intermediate_activation_fn': 'Tanh', 'interpolation': 'linear', 'window_function': 'gaussian', 'coordinate_mapping': 'identity', 'filter_extent': 0.13308450672684502, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f739c317010>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f739c314880>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f739c316590>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f76241a1b70>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",58.2466504573822,5,train_epoch_end,0.9369840621948241,0.8979166746139521,0.9071689248085021,0.9071689248085021,0.9369840621948241,0.0,330.0,True
00052_52,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_radial,datasets/data/dam_break_preprocessed/train,cuda,False,0.09559632079921508,48,32,Tanh,linear,2,0.0008304422462561492,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,1,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,True,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,gaussian,44306,44306,2023-07-31 16:57:27,1.4105801582336421,True,5,e1526_00052,2023-07-31_18-57-27,64.56437253952026,12090,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.0008304422462560001, 'batch_size': 2, 'kernel_size': 2, 'num_hidden_layers': 1, 'input_layer_out_channels': 32, 'hidden_units': 48, 'intermediate_activation_fn': 'Tanh', 'interpolation': 'linear', 'window_function': 'gaussian', 'coordinate_mapping': 'ball_to_cube_radial', 'filter_extent': 0.09559632079921501, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': True, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f738eb145e0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f738eb14160>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f738eb145b0>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f741c104c40>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",64.56437253952026,5,train_epoch_end,0.939513623714447,0.92896282672882,0.9101121425628661,0.9101121425628661,0.939513623714447,0.0,330.0,True
00077_77,gpu,True,2,False,['<utils.callbacks.LogParametersCallback object at 0x7f7624324c70>'],ball_to_cube_radial,datasets/data/dam_break_preprocessed/train,cuda,False,0.17362284276439194,32,64,Tanh,linear,2,0.0004517932993515908,0.1,0.1,0.1,0.1,<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f7624324b50>,25,min,<class 'models.cconv.CConvModel'>,val_loss,False,25,4,100,1,False,1,True,"[0.7, 0.15, 0.15]",<torch.utils.data.dataloader.DataLoader object at 0x7f7624324cd0>,False,<torch.utils.data.dataloader.DataLoader object at 0x7f7624324d00>,gaussian,88098,88098,2023-07-31 17:41:44,1.913824796676635,True,5,e1526_00077,2023-07-31_19-41-44,146.61456942558289,17884,Jakob-PC-N,172.31.53.133,"{'_module_class': ""<class 'models.cconv.CConvModel'>"", '_module_init_config': {'hparams': {'num_epochs': 25, 'num_samples': 100, 'learning_rate': 0.000451793299351, 'batch_size': 2, 'kernel_size': 2, 'num_hidden_layers': 4, 'input_layer_out_channels': 64, 'hidden_units': 32, 'intermediate_activation_fn': 'Tanh', 'interpolation': 'linear', 'window_function': 'gaussian', 'coordinate_mapping': 'ball_to_cube_radial', 'filter_extent': 0.17362284276439102, 'radius_search_ignore_query_points': False, 'use_dense_layer_for_centers': False, 'out_units': 1, 'align_corners': True, 'normalize': False, 'dataset_dir': 'datasets/data/dam_break_preprocessed/train', 'data_split': [0.7000000000000001, 0.15, 0.15], 'shuffle': True, 'cache': False, 'device': 'cuda', 'limit_train_batches': 0.1, 'limit_val_batches': 0.1}}, '_trainer_init_config': {'max_epochs': 25, 'logger': '<pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f73892457e0>', 'accelerator': 'gpu', 'enable_progress_bar': False, 'limit_train_batches': 0.1, 'limit_val_batches': 0.1, 'callbacks': ['<utils.callbacks.LogParametersCallback object at 0x7f73892450f0>']}, '_trainer_fit_params': {'train_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f73892440a0>', 'val_dataloaders': '<torch.utils.data.dataloader.DataLoader object at 0x7f7390257a90>'}, '_strategy_config': {}, '_model_checkpoint_config': {'monitor': 'val_loss', 'mode': 'min', 'save_top_k': 1}}",146.61456942558289,5,train_epoch_end,0.901138484477996,0.9466249346733091,0.9130869507789611,0.9130869507789611,0.901138484477996,0.0,330.0,True
